"fila","decil","tamanio_localidad","marginacion","n","gasto_prom","ingreso_prom","rubro","prop_ingreso"
"2000","2","100 mil o más","Bajo",78,4.43205518978005,11210.7545719358,"ESPARCI",0.000395339596575859
"2001","2","100 mil o más","Medio",61,2.71103691194852,11300.2761040575,"ESPARCI",0.000239908909037637
"2002","2","De 15 mil a 100 mil","Muy bajo",125,3.33010426024339,11270.814530134,"ESPARCI",0.000295462608433482
"2003","2","De 15 mil a 100 mil","Bajo",136,4.83115956089051,11317.13165387,"ESPARCI",0.00042688904827209
"2004","2","De 15 mil a 100 mil","Medio",128,3.88705930629799,11331.8299526236,"ESPARCI",0.000343021323347516
"2005","2","De 15 mil a 100 mil","Alto",121,3.0566627024106,10987.6868584801,"ESPARCI",0.000278189826646864
"2006","2","De 15 mil a 100 mil","Muy alto",20,2.65404684312917,10847.0223157895,"ESPARCI",0.000244679762414226
"2007","2","De 2500 a 15 mil","Muy bajo",48,3.61621778944198,11456.3767700261,"ESPARCI",0.000315651087777006
"2008","2","De 2500 a 15 mil","Bajo",99,4.61956124215973,10971.9937112606,"ESPARCI",0.000421032071629665
"2009","2","De 2500 a 15 mil","Medio",129,4.17773827805158,11099.0332099448,"ESPARCI",0.000376405602094092
"2010","2","De 2500 a 15 mil","Alto",151,4.23635619400571,11144.1280776753,"ESPARCI",0.000380142453898416
"2011","2","De 2500 a 15 mil","Muy alto",46,2.67584824020237,11011.9222354344,"ESPARCI",0.000242995562717648
"2012","2","Menos de 2500","Muy bajo",57,3.91669480732171,11232.7869648457,"ESPARCI",0.000348684152880266
"2013","2","Menos de 2500","Bajo",151,2.75842365670534,11025.375921108,"ESPARCI",0.000250188626350996
"2014","2","Menos de 2500","Medio",255,2.81317977497544,11152.2924019506,"ESPARCI",0.000252251256834282
"2015","2","Menos de 2500","Alto",410,2.78703162081397,10940.1713138121,"ESPARCI",0.000254752100389444
"2016","2","Menos de 2500","Muy alto",255,2.1204532117514,10904.5170574151,"ESPARCI",0.000194456407430669
"2017","3","100 mil o más","Muy bajo",937,5.48758525607522,14910.6500758462,"ESPARCI",0.000368031254718033
"2018","3","100 mil o más","Bajo",87,4.7967236224605,14774.1055666619,"ESPARCI",0.000324670999595699
"2019","3","100 mil o más","Medio",58,3.23033145290641,14919.4526612513,"ESPARCI",0.000216518093944304
"2020","3","De 15 mil a 100 mil","Muy bajo",156,5.78088976047878,14918.3825600534,"ESPARCI",0.000387501107255295
"2021","3","De 15 mil a 100 mil","Bajo",150,6.68077419696951,14959.9281198251,"ESPARCI",0.000446577961034189
"2022","3","De 15 mil a 100 mil","Medio",105,5.91791465744913,14860.157003881,"ESPARCI",0.000398240385744482
"2023","3","De 15 mil a 100 mil","Alto",80,5.497222227148,15035.2717049243,"ESPARCI",0.00036562174166414
"2024","3","De 15 mil a 100 mil","Muy alto",11,4.4843518825014,15167.0942071197,"ESPARCI",0.000295663218099902
"2025","3","De 2500 a 15 mil","Muy bajo",51,6.74392377186135,15048.141404043,"ESPARCI",0.000448156592285176
"2026","3","De 2500 a 15 mil","Bajo",90,6.86273704317391,14910.5774570967,"ESPARCI",0.00046025964205079
"2027","3","De 2500 a 15 mil","Medio",110,6.83297729979978,15150.2169929536,"ESPARCI",0.00045101514407205
"2028","3","De 2500 a 15 mil","Alto",145,8.18482620794912,14858.9647095984,"ESPARCI",0.000550834218124361
"2029","3","De 2500 a 15 mil","Muy alto",31,4.85706367103409,14817.5046621813,"ESPARCI",0.000327792282288311
"2030","3","Menos de 2500","Muy bajo",89,6.17898480442856,14834.7904107529,"ESPARCI",0.00041651985861221
"2031","3","Menos de 2500","Bajo",125,3.46654561131689,14803.6316419215,"ESPARCI",0.000234168594245495
"2032","3","Menos de 2500","Medio",222,3.89229327246481,14736.6209665568,"ESPARCI",0.000264123864032194
"2033","3","Menos de 2500","Alto",260,4.55510309115823,14669.2680727298,"ESPARCI",0.000310520134240792
"2034","3","Menos de 2500","Muy alto",132,3.25596953269422,14671.9221088686,"ESPARCI",0.000221918403637525
"2035","4","100 mil o más","Muy bajo",1075,9.26830409041833,18739.8613218548,"ESPARCI",0.000494576983854701
"2036","4","100 mil o más","Bajo",105,8.71568195794888,18811.6044584986,"ESPARCI",0.000463314119599796
"2037","4","100 mil o más","Medio",40,6.60772076794915,18721.4658619134,"ESPARCI",0.000352948899230791
"2038","4","De 15 mil a 100 mil","Muy bajo",173,10.1010458653797,18737.0497043727,"ESPARCI",0.000539094789454627
"2039","4","De 15 mil a 100 mil","Bajo",185,12.5584526664086,18609.2773386727,"ESPARCI",0.000674849024916747
"2040","4","De 15 mil a 100 mil","Medio",102,12.5235067896272,18782.7978122765,"ESPARCI",0.000666754064798682
"2041","4","De 15 mil a 100 mil","Alto",102,9.97023122066497,18705.0980062611,"ESPARCI",0.0005330221321122
"2042","4","De 15 mil a 100 mil","Muy alto",8,8.44909472091476,18491.9747325103,"ESPARCI",0.000456906027784075
"2043","4","De 2500 a 15 mil","Muy bajo",61,8.73359594730676,18511.9156651859,"ESPARCI",0.000471782397093102
"2044","4","De 2500 a 15 mil","Bajo",107,9.56126787433864,18773.2090874119,"ESPARCI",0.00050930386114699
"2045","4","De 2500 a 15 mil","Medio",99,10.7170689094636,18619.7053240269,"ESPARCI",0.000575576719553895
"2046","4","De 2500 a 15 mil","Alto",111,11.0022164883669,18609.4557312925,"ESPARCI",0.000591216457226432
"2047","4","De 2500 a 15 mil","Muy alto",27,6.78255117510817,18902.9050481899,"ESPARCI",0.000358809990200825
"2048","4","Menos de 2500","Muy bajo",77,6.7838030049501,19047.4487443694,"ESPARCI",0.000356152842094165
"2049","4","Menos de 2500","Bajo",130,4.09440410385763,18759.2368776674,"ESPARCI",0.00021826069634698
"2050","4","Menos de 2500","Medio",160,5.17543976725042,18782.3253492993,"ESPARCI",0.000275548403672152
"2051","4","Menos de 2500","Alto",168,5.19092306264292,18884.6961118706,"ESPARCI",0.000274874587967555
"2052","4","Menos de 2500","Muy alto",90,3.85456410395663,18492.3561804703,"ESPARCI",0.000208440939939682
"2053","5","100 mil o más","Muy bajo",1218,14.6642462989047,22878.47655914,"ESPARCI",0.000640962533540999
"2054","5","100 mil o más","Bajo",114,13.4868079663522,22993.9451560455,"ESPARCI",0.000586537363415704
"2055","5","100 mil o más","Medio",39,7.71182467952512,22913.7135460674,"ESPARCI",0.000336559356213505
"2056","5","De 15 mil a 100 mil","Muy bajo",177,16.0586701704769,22979.8457172511,"ESPARCI",0.000698815404074776
"2057","5","De 15 mil a 100 mil","Bajo",155,19.5266479293385,22725.0001591237,"ESPARCI",0.000859258428717713
"2058","5","De 15 mil a 100 mil","Medio",111,14.6863943152797,22865.3593403675,"ESPARCI",0.000642298863388154
"2059","5","De 15 mil a 100 mil","Alto",65,13.6671398124106,23237.2771017125,"ESPARCI",0.000588155821897194
"2060","5","De 15 mil a 100 mil","Muy alto",9,12.3952034115361,22842.9040976059,"ESPARCI",0.000542628177160503
"2061","5","De 2500 a 15 mil","Muy bajo",61,13.1348689122199,22953.2131125139,"ESPARCI",0.000572245325647191
"2062","5","De 2500 a 15 mil","Bajo",75,14.0635985428802,22992.1086753979,"ESPARCI",0.000611670671073706
"2063","5","De 2500 a 15 mil","Medio",77,11.8892556049454,23041.0946056033,"ESPARCI",0.000516002204255266
"2064","5","De 2500 a 15 mil","Alto",78,14.2673069603386,23000.8360262877,"ESPARCI",0.000620295146838684
"2065","5","De 2500 a 15 mil","Muy alto",17,9.41295473862463,22546.3276996424,"ESPARCI",0.00041749392025265
"2066","5","Menos de 2500","Muy bajo",86,11.3439176389408,23091.2663493191,"ESPARCI",0.000491264422978489
"2067","5","Menos de 2500","Bajo",87,6.6962069659474,22846.8497170179,"ESPARCI",0.00029309104094818
"2068","5","Menos de 2500","Medio",124,6.38385610196267,22677.4680279826,"ESPARCI",0.000281506563875887
"2069","5","Menos de 2500","Alto",139,7.48451392411353,22738.3568663145,"ESPARCI",0.000329158081567511
"2070","5","Menos de 2500","Muy alto",54,5.94792321807561,23182.0056755073,"ESPARCI",0.000256575004826258
"2071","6","100 mil o más","Muy bajo",1331,24.0632693074092,27862.3213204827,"ESPARCI",0.000863649120639469
"2072","6","100 mil o más","Bajo",103,24.3888334162919,27260.6492557842,"ESPARCI",0.00089465343203875
"2073","6","100 mil o más","Medio",46,14.8528541266552,27940.4203241701,"ESPARCI",0.000531590217839587
"2074","6","De 15 mil a 100 mil","Muy bajo",175,21.1204823294458,27843.4029110195,"ESPARCI",0.000758545296957471
"2075","6","De 15 mil a 100 mil","Bajo",150,28.3014650683928,27565.5432724353,"ESPARCI",0.00102669716278341
"2076","6","De 15 mil a 100 mil","Medio",114,22.6708248143453,27761.03878357,"ESPARCI",0.000816641804764263
"2077","6","De 15 mil a 100 mil","Alto",62,21.3232809176653,27395.7493803309,"ESPARCI",0.000778342677239359
"2078","6","De 15 mil a 100 mil","Muy alto",4,17.2227322486686,28256.2359330144,"ESPARCI",0.000609519692909475
"2079","6","De 2500 a 15 mil","Muy bajo",61,18.9798727846003,27772.8114282316,"ESPARCI",0.000683397603935297
"2080","6","De 2500 a 15 mil","Bajo",80,22.3949956964403,27901.3130802853,"ESPARCI",0.000802650242015467
"2081","6","De 2500 a 15 mil","Medio",67,20.1641584350347,27164.0365482373,"ESPARCI",0.000742310827009369
"2082","6","De 2500 a 15 mil","Alto",74,24.4563531505562,27610.57326759,"ESPARCI",0.000885760426396642
"2083","6","De 2500 a 15 mil","Muy alto",20,14.3696987238806,27570.6187911482,"ESPARCI",0.000521196090400922
"2084","6","Menos de 2500","Muy bajo",93,16.3993168551366,27709.6714871489,"ESPARCI",0.000591826462567129
"2085","6","Menos de 2500","Bajo",68,10.6678900038394,27933.7963819232,"ESPARCI",0.000381899039356604
"2086","6","Menos de 2500","Medio",94,10.8318756139092,27871.2400949352,"ESPARCI",0.00038863988746154
"2087","6","Menos de 2500","Alto",90,12.8353711254862,27715.249976999,"ESPARCI",0.000463115834644763
"2088","6","Menos de 2500","Muy alto",30,9.08410580488663,28103.2329346105,"ESPARCI",0.000323240597479414
"2089","7","100 mil o más","Muy bajo",1483,44.5046978820406,34261.1826938121,"ESPARCI",0.00129898311683439
"2090","7","100 mil o más","Bajo",105,43.3469805164938,34417.6012215345,"ESPARCI",0.00125944223240556
"2091","7","100 mil o más","Medio",43,26.4445654785042,33914.1574247642,"ESPARCI",0.000779750036166145
"2092","7","De 15 mil a 100 mil","Muy bajo",224,36.8876181944503,34291.4328051643,"ESPARCI",0.00107570944626423
"2093","7","De 15 mil a 100 mil","Bajo",157,47.5009502505331,34466.3422290368,"ESPARCI",0.00137818367655257
"2094","7","De 15 mil a 100 mil","Medio",98,38.1170601101274,34627.3263434596,"ESPARCI",0.0011007797637061
"2095","7","De 15 mil a 100 mil","Alto",62,34.5141788592504,33917.6377084172,"ESPARCI",0.00101758793333314
"2096","7","De 15 mil a 100 mil","Muy alto",3,29.0713672762809,33025.9483703704,"ESPARCI",0.000880258363825295
"2097","7","De 2500 a 15 mil","Muy bajo",58,44.4222172580141,34543.8271720453,"ESPARCI",0.00128596686860346
"2098","7","De 2500 a 15 mil","Bajo",75,50.3702974587863,34562.9261431757,"ESPARCI",0.00145735049313039
"2099","7","De 2500 a 15 mil","Medio",57,45.432049589537,34268.5896162515,"ESPARCI",0.0013257636248908
"2100","7","De 2500 a 15 mil","Alto",59,53.0475543540162,33668.4658149794,"ESPARCI",0.00157558573192886
"2101","7","De 2500 a 15 mil","Muy alto",16,32.5043303554794,34370.258410706,"ESPARCI",0.000945710968101262
"2102","7","Menos de 2500","Muy bajo",77,22.7812185325908,34112.4284633449,"ESPARCI",0.000667827520901072
"2103","7","Menos de 2500","Bajo",61,14.2411912808705,34567.490506992,"ESPARCI",0.000411982214271235
"2104","7","Menos de 2500","Medio",75,14.4853886227354,34610.3919728008,"ESPARCI",0.000418527147398937
"2105","7","Menos de 2500","Alto",80,16.5244250803215,34129.2538118102,"ESPARCI",0.00048417188290836
"2106","7","Menos de 2500","Muy alto",19,12.1960726527337,33559.4843137255,"ESPARCI",0.00036341656917969
"2107","8","100 mil o más","Muy bajo",1479,93.0215157356035,43744.2975175058,"ESPARCI",0.0021264832450076
"2108","8","100 mil o más","Bajo",81,78.0684786373552,42956.2823176583,"ESPARCI",0.00181739374138676
"2109","8","100 mil o más","Medio",47,54.2747747730265,43681.8059041045,"ESPARCI",0.00124250299752206
"2110","8","De 15 mil a 100 mil","Muy bajo",198,95.0296481188587,43126.2536991928,"ESPARCI",0.00220352198411886
"2111","8","De 15 mil a 100 mil","Bajo",152,105.443573470099,43351.3453136453,"ESPARCI",0.00243230222054746
"2112","8","De 15 mil a 100 mil","Medio",97,96.4232896312166,43142.214816271,"ESPARCI",0.00223501018762835
"2113","8","De 15 mil a 100 mil","Alto",41,82.0896096117084,44267.9002941786,"ESPARCI",0.00185438227397706
"2114","8","De 15 mil a 100 mil","Muy alto",4,68.9846883431482,43702.4642583732,"ESPARCI",0.0015785079746374
"2115","8","De 2500 a 15 mil","Muy bajo",54,80.394599895659,42255.3315949245,"ESPARCI",0.00190259067580754
"2116","8","De 2500 a 15 mil","Bajo",66,78.5489660655568,41249.5937066392,"ESPARCI",0.00190423611500722
"2117","8","De 2500 a 15 mil","Medio",60,80.7370758521054,42479.157042666,"ESPARCI",0.00190062801319276
"2118","8","De 2500 a 15 mil","Alto",48,88.6347758432238,43838.3855080636,"ESPARCI",0.00202185310467057
"2119","8","De 2500 a 15 mil","Muy alto",9,54.1846922761978,42302.7767595172,"ESPARCI",0.00128087790984093
"2120","8","Menos de 2500","Muy bajo",64,46.4269634047446,43580.4809483422,"ESPARCI",0.0010653155356357
"2121","8","Menos de 2500","Bajo",74,25.0079999433383,42947.3186764055,"ESPARCI",0.000582294790782299
"2122","8","Menos de 2500","Medio",62,28.9872836486142,42790.1859881599,"ESPARCI",0.000677428316311479
"2123","8","Menos de 2500","Alto",54,31.0907948673311,42908.6577697827,"ESPARCI",0.000724580923368477
"2124","8","Menos de 2500","Muy alto",22,22.8940208263724,42818.6274499482,"ESPARCI",0.000534674327268753
"2125","9","100 mil o más","Muy bajo",1631,221.071137129704,59691.0573082088,"ESPARCI",0.00370358889755001
"2126","9","100 mil o más","Bajo",99,206.091693709576,60475.0841048964,"ESPARCI",0.00340787775263117
"2127","9","100 mil o más","Medio",43,135.450479334407,57820.67203756,"ESPARCI",0.00234259607440084
"2128","9","De 15 mil a 100 mil","Muy bajo",187,194.748328884983,59384.7149791407,"ESPARCI",0.00327943527140594
"2129","9","De 15 mil a 100 mil","Bajo",125,240.032955860358,58653.9851945659,"ESPARCI",0.00409235544804202
"2130","9","De 15 mil a 100 mil","Medio",86,207.505898169412,58924.1098621347,"ESPARCI",0.00352157883513073
"2131","9","De 15 mil a 100 mil","Alto",43,167.823877495363,57843.694440239,"ESPARCI",0.0029013340022524
"2132","9","De 15 mil a 100 mil","Muy alto",3,138.748462533521,62650.31,"ESPARCI",0.00221464925765764
"2133","9","De 2500 a 15 mil","Muy bajo",42,125.610344073808,58867.0841669751,"ESPARCI",0.00213379592095164
"2134","9","De 2500 a 15 mil","Bajo",52,136.324884639886,60308.4799535354,"ESPARCI",0.00226045963594037
"2135","9","De 2500 a 15 mil","Medio",37,132.466306156634,59104.5880491758,"ESPARCI",0.00224121866895376
"2136","9","De 2500 a 15 mil","Alto",44,138.150868631599,56405.6375314511,"ESPARCI",0.00244923866970864
"2137","9","De 2500 a 15 mil","Muy alto",15,83.0875575489036,58550.9958160301,"ESPARCI",0.00141906309860157
"2138","9","Menos de 2500","Muy bajo",56,102.561215934253,60456.0022428987,"ESPARCI",0.00169646043617283
"2139","9","Menos de 2500","Bajo",35,61.3660232856214,59387.61015425,"ESPARCI",0.00103331356702573
"2140","9","Menos de 2500","Medio",32,67.2441154534685,57732.6720632892,"ESPARCI",0.00116474975174806
"2141","9","Menos de 2500","Alto",50,68.51657563203,57563.4689818677,"ESPARCI",0.00119027877999522
"2142","9","Menos de 2500","Muy alto",14,49.6358895697342,58582.9331858228,"ESPARCI",0.000847275594963657
"2143","10","100 mil o más","Muy bajo",1722,957.937147500714,128731.369458463,"ESPARCI",0.00744136531391289
"2144","10","100 mil o más","Bajo",99,702.847932904128,117325.112468943,"ESPARCI",0.00599060097291769
"2145","10","100 mil o más","Medio",33,513.067632285018,125107.670393822,"ESPARCI",0.00410100860059139
"2146","10","De 15 mil a 100 mil","Muy bajo",151,544.129537300854,133606.410632705,"ESPARCI",0.00407263045780572
"2147","10","De 15 mil a 100 mil","Bajo",122,527.831553827734,111043.866582914,"ESPARCI",0.00475336072194149
"2148","10","De 15 mil a 100 mil","Medio",76,506.813423148007,134245.438402788,"ESPARCI",0.00377527481885358
"2149","10","De 15 mil a 100 mil","Alto",26,411.036346247314,103548.737527488,"ESPARCI",0.00396949645222088
"2150","10","De 15 mil a 100 mil","Muy alto",1,359.029147180627,123389.01,"ESPARCI",0.00290973359118958
"2151","10","De 2500 a 15 mil","Muy bajo",26,473.57687061613,103944.013880933,"ESPARCI",0.00455607641974083
"2152","10","De 2500 a 15 mil","Bajo",39,404.516397340878,99205.7686233298,"ESPARCI",0.00407754914814248
"2153","10","De 2500 a 15 mil","Medio",30,436.575746774505,101128.465912641,"ESPARCI",0.00431704113015655
"2154","10","De 2500 a 15 mil","Alto",25,456.579713845489,104917.425538664,"ESPARCI",0.00435180058509187
"2155","10","De 2500 a 15 mil","Muy alto",5,290.117573826195,109072.866274062,"ESPARCI",0.00265985101278288
"2156","10","Menos de 2500","Muy bajo",39,326.811521512303,113401.495323467,"ESPARCI",0.00288189781431104
"2157","10","Menos de 2500","Bajo",42,153.899812972331,132499.138063408,"ESPARCI",0.00116151557830271
"2158","10","Menos de 2500","Medio",34,187.308542380924,115038.20061555,"ESPARCI",0.00162822906981045
"2159","10","Menos de 2500","Alto",26,191.384940157828,107131.252652092,"ESPARCI",0.00178645292965396
"2160","10","Menos de 2500","Muy alto",3,146.481565798381,92007.8558091286,"ESPARCI",0.00159205498824207
"2161","1","100 mil o más","Muy bajo",431,278.839008409737,7023.87328834629,"PERSONAL",0.0396987526629182
"2162","1","100 mil o más","Bajo",59,285.639114484233,5957.20544233532,"PERSONAL",0.0479485082811343
"2163","1","100 mil o más","Medio",92,304.163288634528,6834.84765741627,"PERSONAL",0.0445018387943863
"2164","1","De 15 mil a 100 mil","Muy bajo",89,308.87902017056,6616.99354063579,"PERSONAL",0.0466796617336401
"2165","1","De 15 mil a 100 mil","Bajo",88,310.297330325798,6756.55020545886,"PERSONAL",0.0459254088092319
"2166","1","De 15 mil a 100 mil","Medio",81,327.991294507004,6636.2430995281,"PERSONAL",0.0494242434443559
"2167","1","De 15 mil a 100 mil","Alto",123,321.837502387591,7079.54975684921,"PERSONAL",0.0454601653270711
"2168","1","De 15 mil a 100 mil","Muy alto",49,301.954715454125,6001.2096680791,"PERSONAL",0.0503156417047459
"2169","1","De 2500 a 15 mil","Muy bajo",36,263.362203881003,7150.98644546082,"PERSONAL",0.036828793606255
"2170","1","De 2500 a 15 mil","Bajo",61,267.568710876366,6781.63520983796,"PERSONAL",0.0394548958469796
"2171","1","De 2500 a 15 mil","Medio",88,276.868877789602,6727.00920001604,"PERSONAL",0.0411577968094562
"2172","1","De 2500 a 15 mil","Alto",170,264.613162720164,6764.65228144605,"PERSONAL",0.0391170383503584
"2173","1","De 2500 a 15 mil","Muy alto",93,246.522248851455,5862.44868842607,"PERSONAL",0.042051071481129
"2174","1","Menos de 2500","Muy bajo",64,300.822422142936,6479.50237467619,"PERSONAL",0.0464267785931584
"2175","1","Menos de 2500","Bajo",140,266.982920793258,6485.37023565922,"PERSONAL",0.0411669513214954
"2176","1","Menos de 2500","Medio",263,293.144693589254,6406.52806754724,"PERSONAL",0.0457571855611156
